+=============================================================================+
| Traininig store    1                                                        |
+=============================================================================+
Val 100% loss: 0.731429666, rmspe: 0.188511656
Val 100% loss: 0.225103179, rmspe: 0.105823387
Val 100% loss: 0.266132786, rmspe: 0.106620784
Val 100% loss: 0.233337601, rmspe: 0.101088316
Val 100% loss: 0.232183581, rmspe: 0.105200265
Val 100% loss: 0.217443540, rmspe: 0.098710979
Val 100% loss: 0.250152123, rmspe: 0.107812438
Val 100% loss: 0.280295865, rmspe: 0.117428643
Val 100% loss: 0.203521538, rmspe: 0.101161171
Val 100% loss: 0.200575792, rmspe: 0.097640963
Val 100% loss: 0.194105822, rmspe: 0.095424625
Val 100% loss: 0.194899312, rmspe: 0.097985434
Val 100% loss: 0.311472196, rmspe: 0.111717498
Val 100% loss: 0.314540429, rmspe: 0.107581316
Val 100% loss: 0.245031226, rmspe: 0.104893596
Val 100% loss: 0.219384998, rmspe: 0.100672214
Val 100% loss: 0.205342842, rmspe: 0.098194138
Val 100% loss: 0.216894173, rmspe: 0.101318793
Val 100% loss: 0.204713270, rmspe: 0.098228703
Val 100% loss: 0.193410213, rmspe: 0.094847693
Val 100% loss: 0.245510764, rmspe: 0.108847238
Val 100% loss: 0.250427122, rmspe: 0.111393777
+=============================================================================+
| Time taken: 21.282000065
+=============================================================================+
+=============================================================================+
| Traininig store   76                                                        |
+=============================================================================+
Val 100% loss: 0.545815080, rmspe: 0.146701109
Val 100% loss: 0.463974631, rmspe: 0.137512988
Val 100% loss: 0.447779202, rmspe: 0.129694752
Val 100% loss: 0.415960601, rmspe: 0.126975060
Val 100% loss: 0.426074102, rmspe: 0.123538748
Val 100% loss: 0.347935917, rmspe: 0.123414573
Val 100% loss: 0.334142489, rmspe: 0.122597544
Val 100% loss: 0.427284253, rmspe: 0.120673515
Val 100% loss: 0.350213005, rmspe: 0.115916347
Val 100% loss: 0.402030460, rmspe: 0.128359584
Val 100% loss: 0.350397364, rmspe: 0.121286441
Val 100% loss: 0.366330684, rmspe: 0.120764274
Val 100% loss: 0.334358676, rmspe: 0.116632623
Val 100% loss: 0.359516181, rmspe: 0.118917605
Val 100% loss: 0.303478563, rmspe: 0.124510883
Val 100% loss: 0.283185925, rmspe: 0.117861702
Val 100% loss: 0.256927998, rmspe: 0.104802233
Val 100% loss: 0.225848458, rmspe: 0.102621959
Val 100% loss: 0.215066042, rmspe: 0.102867564
Val 100% loss: 0.207175803, rmspe: 0.100271913
Val 100% loss: 0.296639054, rmspe: 0.129134061
Val 100% loss: 0.193576686, rmspe: 0.097152882
Val 100% loss: 0.188491889, rmspe: 0.094887946
Val 100% loss: 0.182528565, rmspe: 0.097401030
Val 100% loss: 0.166337399, rmspe: 0.093146820
Val 100% loss: 0.177634829, rmspe: 0.099842772
Val 100% loss: 0.159874111, rmspe: 0.092775258
Val 100% loss: 0.177751404, rmspe: 0.092302509
Val 100% loss: 0.155279891, rmspe: 0.092631082
Val 100% loss: 0.323911895, rmspe: 0.134084073
Val 100% loss: 0.146901867, rmspe: 0.088688053
Val 100% loss: 0.148042719, rmspe: 0.086771647
Val 100% loss: 0.139363096, rmspe: 0.089109698
Val 100% loss: 0.136392302, rmspe: 0.086460240
Val 100% loss: 0.134574848, rmspe: 0.086240653
Val 100% loss: 0.488417769, rmspe: 0.140199029
Val 100% loss: 0.239334647, rmspe: 0.105157067
Val 100% loss: 0.190294152, rmspe: 0.095328025
Val 100% loss: 0.163217687, rmspe: 0.091009704
Val 100% loss: 0.151806918, rmspe: 0.089246488
Val 100% loss: 0.144319777, rmspe: 0.088888865
Val 100% loss: 0.135880668, rmspe: 0.086624681
Val 100% loss: 0.136568995, rmspe: 0.085945692
Val 100% loss: 0.131623959, rmspe: 0.084634864
Val 100% loss: 0.126871684, rmspe: 0.083073761
Val 100% loss: 0.126125367, rmspe: 0.084360846
Val 100% loss: 0.122432568, rmspe: 0.083238175
Val 100% loss: 0.139563214, rmspe: 0.090149244
Val 100% loss: 0.118704713, rmspe: 0.080678303
Val 100% loss: 0.115911264, rmspe: 0.079775756
+=============================================================================+
| Time taken: 21.390000105
+=============================================================================+
+=============================================================================+
| Traininig store   77                                                        |
+=============================================================================+
Val 100% loss: 0.436653183, rmspe: 0.181630669
Val 100% loss: 0.340773867, rmspe: 0.141633250
Val 100% loss: 0.302752467, rmspe: 0.139463435
Val 100% loss: 0.286295017, rmspe: 0.136026128
Val 100% loss: 0.288571920, rmspe: 0.145160574
Val 100% loss: 0.274371867, rmspe: 0.140050724
Val 100% loss: 0.259013359, rmspe: 0.135692582
Val 100% loss: 0.295902049, rmspe: 0.145267555
Val 100% loss: 0.250410955, rmspe: 0.135157898
Val 100% loss: 0.226100878, rmspe: 0.122944099
Val 100% loss: 0.214555645, rmspe: 0.122195855
Val 100% loss: 0.220647962, rmspe: 0.124827065
Val 100% loss: 0.254662251, rmspe: 0.123296951
Val 100% loss: 0.221801599, rmspe: 0.115540644
Val 100% loss: 0.236597595, rmspe: 0.116296973
Val 100% loss: 0.229172568, rmspe: 0.119229509
Val 100% loss: 0.167824610, rmspe: 0.111748388
Val 100% loss: 0.159231634, rmspe: 0.110232679
Val 100% loss: 0.164645977, rmspe: 0.110148822
Val 100% loss: 0.152129224, rmspe: 0.104126700
Val 100% loss: 0.197882049, rmspe: 0.110180541
Val 100% loss: 0.184416649, rmspe: 0.106614044
Val 100% loss: 0.145575310, rmspe: 0.101050514
Val 100% loss: 0.145099510, rmspe: 0.104202332
Val 100% loss: 0.133176764, rmspe: 0.098763691
Val 100% loss: 0.124107059, rmspe: 0.096107364
Val 100% loss: 0.151331152, rmspe: 0.101656523
Val 100% loss: 0.118747234, rmspe: 0.094309059
Val 100% loss: 0.126224462, rmspe: 0.094697416
Val 100% loss: 0.113822328, rmspe: 0.093716074
Val 100% loss: 0.108052483, rmspe: 0.092494634
Val 100% loss: 0.120574603, rmspe: 0.092295494
Val 100% loss: 0.171661689, rmspe: 0.108338954
Val 100% loss: 0.111501917, rmspe: 0.091276352
Val 100% loss: 0.104317499, rmspe: 0.089120440
Val 100% loss: 0.107788824, rmspe: 0.090022568
Val 100% loss: 0.114120503, rmspe: 0.092806973
Val 100% loss: 0.105238140, rmspe: 0.091416852
Val 100% loss: 0.103075394, rmspe: 0.091747130
Val 100% loss: 0.095769480, rmspe: 0.086101306
Val 100% loss: 0.098469065, rmspe: 0.088523398
Val 100% loss: 0.108348010, rmspe: 0.096194523
Val 100% loss: 0.110937532, rmspe: 0.087511767
Val 100% loss: 0.108339078, rmspe: 0.085815369
Val 100% loss: 0.091706623, rmspe: 0.084494850
Val 100% loss: 0.098042052, rmspe: 0.083957051
Val 100% loss: 0.105414001, rmspe: 0.087537076
Val 100% loss: 0.088119112, rmspe: 0.085643300
Val 100% loss: 0.090175862, rmspe: 0.086347317
Val 100% loss: 0.090861231, rmspe: 0.087733158
+=============================================================================+
| Time taken: 21.309000015
+=============================================================================+
+=============================================================================+
| Traininig store   79                                                        |
+=============================================================================+
Val 100% loss: 0.307245756, rmspe: 0.148082620
Val 100% loss: 0.245738901, rmspe: 0.136868961
Val 100% loss: 0.220623657, rmspe: 0.115260892
Val 100% loss: 0.202115660, rmspe: 0.114756727
Val 100% loss: 0.204790540, rmspe: 0.108863848
Val 100% loss: 0.189583667, rmspe: 0.116985942
Val 100% loss: 0.180773376, rmspe: 0.106134166
Val 100% loss: 0.176278263, rmspe: 0.106640903
Val 100% loss: 0.175226370, rmspe: 0.106689921
Val 100% loss: 0.167707348, rmspe: 0.104360516
Val 100% loss: 0.178353024, rmspe: 0.110899818
Val 100% loss: 0.166709233, rmspe: 0.102998088
Val 100% loss: 0.177400081, rmspe: 0.107293567
Val 100% loss: 0.198708055, rmspe: 0.118171519
Val 100% loss: 0.154368425, rmspe: 0.102649544
Val 100% loss: 0.173923844, rmspe: 0.108621767
Val 100% loss: 0.215464203, rmspe: 0.122954918
Val 100% loss: 0.135319246, rmspe: 0.096785448
Val 100% loss: 0.131770678, rmspe: 0.094759596
Val 100% loss: 0.139123937, rmspe: 0.100591508
Val 100% loss: 0.124151638, rmspe: 0.092347842
Val 100% loss: 0.124069801, rmspe: 0.090068782
Val 100% loss: 0.190302217, rmspe: 0.119232342
Val 100% loss: 0.119300784, rmspe: 0.091078604
Val 100% loss: 0.118232631, rmspe: 0.089237813
Val 100% loss: 0.114278492, rmspe: 0.088531781
Val 100% loss: 0.166508452, rmspe: 0.103906538
Val 100% loss: 0.105470577, rmspe: 0.085327449
Val 100% loss: 0.126002148, rmspe: 0.090797698
Val 100% loss: 0.090604250, rmspe: 0.084604663
Val 100% loss: 0.087730167, rmspe: 0.082709768
Val 100% loss: 0.087623233, rmspe: 0.081994526
Val 100% loss: 0.085696735, rmspe: 0.079840466
Val 100% loss: 0.087139289, rmspe: 0.084390701
Val 100% loss: 0.079339103, rmspe: 0.079290863
Val 100% loss: 0.076426717, rmspe: 0.079154529
Val 100% loss: 0.159998869, rmspe: 0.097048374
Val 100% loss: 0.077500552, rmspe: 0.078613355
Val 100% loss: 0.072925630, rmspe: 0.078806169
Val 100% loss: 0.069654307, rmspe: 0.075793500
Val 100% loss: 0.068577060, rmspe: 0.075188752
Val 100% loss: 0.069117012, rmspe: 0.075583730
Val 100% loss: 0.070357725, rmspe: 0.076147296
Val 100% loss: 0.064021259, rmspe: 0.073741860
Val 100% loss: 0.070221850, rmspe: 0.075241326
Val 100% loss: 0.067907694, rmspe: 0.078064966
Val 100% loss: 0.066857921, rmspe: 0.073498240
Val 100% loss: 0.158905573, rmspe: 0.103716140
Val 100% loss: 0.066075174, rmspe: 0.075512389
Val 100% loss: 0.062051611, rmspe: 0.072264737
+=============================================================================+
| Time taken: 21.358000040
+=============================================================================+
+=============================================================================+
| Traininig store   80                                                        |
+=============================================================================+
Val 100% loss: 0.416210384, rmspe: 0.177962446
Val 100% loss: 0.367112075, rmspe: 0.172097983
Val 100% loss: 0.333874729, rmspe: 0.159654672
Val 100% loss: 0.320241326, rmspe: 0.159422854
Val 100% loss: 0.317142796, rmspe: 0.148782601
Val 100% loss: 0.324503689, rmspe: 0.161109363
Val 100% loss: 0.275704367, rmspe: 0.145752797
Val 100% loss: 0.268661543, rmspe: 0.141514972
Val 100% loss: 0.264412281, rmspe: 0.142666908
Val 100% loss: 0.248053917, rmspe: 0.141054093
Val 100% loss: 0.238035656, rmspe: 0.136163155
Val 100% loss: 0.233387807, rmspe: 0.133779556
Val 100% loss: 0.222152278, rmspe: 0.134414760
Val 100% loss: 0.208060115, rmspe: 0.126409788
Val 100% loss: 0.216661650, rmspe: 0.129784896
Val 100% loss: 0.195873699, rmspe: 0.125658490
Val 100% loss: 0.206852183, rmspe: 0.124257527
Val 100% loss: 0.182402311, rmspe: 0.122858810
Val 100% loss: 0.245501446, rmspe: 0.131187497
Val 100% loss: 0.169946018, rmspe: 0.120530172
Val 100% loss: 0.172413216, rmspe: 0.118488968
Val 100% loss: 0.157609575, rmspe: 0.118139243
Val 100% loss: 0.179199137, rmspe: 0.126174517
Val 100% loss: 0.153355515, rmspe: 0.118720753
Val 100% loss: 0.143402899, rmspe: 0.116720948
Val 100% loss: 0.143702760, rmspe: 0.116853270
Val 100% loss: 0.136043721, rmspe: 0.115290052
Val 100% loss: 0.248052050, rmspe: 0.136085887
Val 100% loss: 0.135718696, rmspe: 0.111014527
Val 100% loss: 0.135836672, rmspe: 0.110651740
Val 100% loss: 0.129876509, rmspe: 0.111663548
Val 100% loss: 0.126275044, rmspe: 0.109682305
Val 100% loss: 0.145749881, rmspe: 0.117061462
Val 100% loss: 0.125746745, rmspe: 0.110405977
Val 100% loss: 0.124233782, rmspe: 0.108457895
Val 100% loss: 0.117797492, rmspe: 0.107248849
Val 100% loss: 0.119179809, rmspe: 0.106780453
Val 100% loss: 0.113547022, rmspe: 0.106239319
Val 100% loss: 0.113542331, rmspe: 0.105831520
Val 100% loss: 0.123503616, rmspe: 0.108855854
Val 100% loss: 0.112353212, rmspe: 0.107291892
Val 100% loss: 0.119011029, rmspe: 0.104569526
Val 100% loss: 0.119988893, rmspe: 0.106175612
Val 100% loss: 0.105230732, rmspe: 0.101957555
Val 100% loss: 0.103220840, rmspe: 0.100412168
Val 100% loss: 0.103888638, rmspe: 0.101273944
Val 100% loss: 0.209215794, rmspe: 0.125060161
Val 100% loss: 0.116039599, rmspe: 0.106867700
Val 100% loss: 0.103011380, rmspe: 0.100968913
Val 100% loss: 0.101896459, rmspe: 0.100144233
+=============================================================================+
| Time taken: 21.373000145
+=============================================================================+
+=============================================================================+
| Traininig store   81                                                        |
+=============================================================================+
Val 100% loss: 0.450456204, rmspe: 0.128779479
Val 100% loss: 0.378964704, rmspe: 0.118628162
Val 100% loss: 0.342011031, rmspe: 0.111977545
Val 100% loss: 0.319199732, rmspe: 0.101807583
Val 100% loss: 0.302907692, rmspe: 0.102192410
Val 100% loss: 0.306850604, rmspe: 0.108398671
Val 100% loss: 0.282803851, rmspe: 0.097598163
Val 100% loss: 0.284807802, rmspe: 0.095570005
Val 100% loss: 0.273111170, rmspe: 0.094238988
Val 100% loss: 0.263900881, rmspe: 0.093266291
Val 100% loss: 0.254883231, rmspe: 0.095688538
Val 100% loss: 0.255015524, rmspe: 0.098105712
Val 100% loss: 0.244919827, rmspe: 0.089711195
Val 100% loss: 0.236046062, rmspe: 0.089682725
Val 100% loss: 0.221474356, rmspe: 0.089081831
Val 100% loss: 0.232802813, rmspe: 0.090499293
Val 100% loss: 0.217970589, rmspe: 0.085686109
Val 100% loss: 0.201482543, rmspe: 0.082864716
Val 100% loss: 0.206512295, rmspe: 0.082367425
Val 100% loss: 0.266870059, rmspe: 0.092995189
Val 100% loss: 0.194880977, rmspe: 0.080829727
Val 100% loss: 0.179683392, rmspe: 0.078326840
Val 100% loss: 0.163485607, rmspe: 0.076322659
Val 100% loss: 0.159336180, rmspe: 0.075807930
Val 100% loss: 0.161187687, rmspe: 0.076339221
Val 100% loss: 0.147595398, rmspe: 0.074689840
Val 100% loss: 0.146994817, rmspe: 0.073923100
Val 100% loss: 0.141127794, rmspe: 0.072715076
Val 100% loss: 0.137939435, rmspe: 0.072235156
Val 100% loss: 0.138353767, rmspe: 0.071548320
Val 100% loss: 0.128357836, rmspe: 0.069769322
Val 100% loss: 0.129968668, rmspe: 0.072550685
Val 100% loss: 0.121961673, rmspe: 0.070198249
Val 100% loss: 0.132720709, rmspe: 0.075711077
Val 100% loss: 0.132087197, rmspe: 0.069762749
Val 100% loss: 0.115258135, rmspe: 0.066513711
Val 100% loss: 0.110142330, rmspe: 0.065758431
Val 100% loss: 0.108910298, rmspe: 0.066903781
Val 100% loss: 0.107255271, rmspe: 0.064995535
Val 100% loss: 0.104146466, rmspe: 0.064852310
Val 100% loss: 0.139227196, rmspe: 0.070987012
Val 100% loss: 0.099956887, rmspe: 0.064034061
Val 100% loss: 0.099378509, rmspe: 0.062774448
Val 100% loss: 0.093548717, rmspe: 0.061515562
Val 100% loss: 0.091983492, rmspe: 0.061314922
Val 100% loss: 0.088425282, rmspe: 0.060065098
Val 100% loss: 0.091805494, rmspe: 0.060022217
Val 100% loss: 0.086700874, rmspe: 0.060054671
Val 100% loss: 0.083762959, rmspe: 0.058513571
Val 100% loss: 0.087753648, rmspe: 0.058469598
+=============================================================================+
| Time taken: 21.514999866
+=============================================================================+
+=============================================================================+
| Traininig store   82                                                        |
+=============================================================================+
Val 100% loss: 0.301976442, rmspe: 0.161729143
Val 100% loss: 0.255996950, rmspe: 0.147547803
Val 100% loss: 0.238253088, rmspe: 0.140540996
Val 100% loss: 0.229272574, rmspe: 0.135113129
Val 100% loss: 0.219889513, rmspe: 0.132721911
Val 100% loss: 0.210698070, rmspe: 0.131185794
Val 100% loss: 0.210462846, rmspe: 0.128420370
Val 100% loss: 0.199462444, rmspe: 0.129596807
Val 100% loss: 0.193629137, rmspe: 0.129346806
Val 100% loss: 0.191287306, rmspe: 0.126552221
Val 100% loss: 0.194099777, rmspe: 0.140448289
Val 100% loss: 0.179167942, rmspe: 0.130856813
Val 100% loss: 0.177136654, rmspe: 0.125826798
Val 100% loss: 0.203685412, rmspe: 0.150868820
Val 100% loss: 0.165794252, rmspe: 0.126872760
Val 100% loss: 0.165050424, rmspe: 0.121627475
Val 100% loss: 0.163750855, rmspe: 0.119217850
Val 100% loss: 0.162526780, rmspe: 0.125189409
Val 100% loss: 0.161281430, rmspe: 0.128475570
Val 100% loss: 0.145421781, rmspe: 0.119361851
Val 100% loss: 0.142367963, rmspe: 0.119212013
Val 100% loss: 0.136859909, rmspe: 0.114795954
Val 100% loss: 0.148377356, rmspe: 0.123372060
Val 100% loss: 0.137589533, rmspe: 0.120193551
Val 100% loss: 0.129820658, rmspe: 0.116338358
Val 100% loss: 0.126513410, rmspe: 0.110686431
Val 100% loss: 0.126462105, rmspe: 0.116550382
Val 100% loss: 0.119613091, rmspe: 0.108217202
Val 100% loss: 0.163215045, rmspe: 0.123901995
Val 100% loss: 0.103123878, rmspe: 0.104362007
Val 100% loss: 0.102588874, rmspe: 0.103677316
Val 100% loss: 0.093838513, rmspe: 0.104816165
Val 100% loss: 0.092693350, rmspe: 0.098572485
Val 100% loss: 0.101100503, rmspe: 0.108269140
Val 100% loss: 0.096254736, rmspe: 0.102312356
Val 100% loss: 0.080743270, rmspe: 0.098099625
Val 100% loss: 0.078514209, rmspe: 0.096500046
Val 100% loss: 0.076852967, rmspe: 0.095271033
Val 100% loss: 0.073580318, rmspe: 0.093081035
Val 100% loss: 0.072514115, rmspe: 0.091696369
Val 100% loss: 0.074793777, rmspe: 0.091299983
Val 100% loss: 0.080208842, rmspe: 0.091590209
Val 100% loss: 0.078038095, rmspe: 0.092034866
Val 100% loss: 0.075430820, rmspe: 0.093213970
Val 100% loss: 0.068896746, rmspe: 0.091836764
Val 100% loss: 0.067270628, rmspe: 0.089841422
Val 100% loss: 0.064772077, rmspe: 0.088189726
Val 100% loss: 0.063011450, rmspe: 0.086393448
Val 100% loss: 0.062565628, rmspe: 0.086444723
